"Timestamp","BackendPid","CPUSeconds","WorkingSetMB","PrivateMemoryMB","ThreadCount"
"2026-09-03T19:13:08.4428190+07:00","12536","42.328","186.28","215.63","13"
"2026-09-03T19:13:09.4558568+07:00","12536","43.156","185.48","215.27","13"
"2026-09-03T19:13:10.4672772+07:00","12536","44.094","186.75","216.1","13"
"2026-09-03T19:13:11.4839128+07:00","12536","44.891","185.61","216.15","13"
"2026-09-03T19:13:12.4987034+07:00","12536","45.781","186.73","216.57","13"
"2026-09-03T19:13:13.5082455+07:00","12536","46.656","187.02","216.28","13"
"2026-09-03T19:13:14.5224306+07:00","12536","47.391","188.28","216.86","13"
"2026-09-03T19:13:15.5396031+07:00","12536","48.297","188.52","217.07","13"
"2026-09-03T19:13:16.5510482+07:00","12536","49.094","188.97","217.38","13"
"2026-09-03T19:13:17.5555504+07:00","12536","49.938","187.54","215.36","13"
"2026-09-03T19:13:18.5688387+07:00","12536","50.781","188.64","216.36","13"
"2026-09-03T19:13:19.5840744+07:00","12536","51.609","189.66","217.3","13"
"2026-09-03T19:13:20.5961749+07:00","12536","52.5","190.02","218.09","13"
"2026-09-03T19:13:21.6092687+07:00","12536","53.297","191.35","218.59","13"
"2026-09-03T19:13:22.6326859+07:00","12536","54.031","189.7","216.83","13"
"2026-09-03T19:13:23.6483936+07:00","12536","54.875","190.58","217.56","13"
"2026-09-03T19:13:24.6687629+07:00","12536","55.766","189.53","216.59","13"
"2026-09-03T19:13:25.6929269+07:00","12536","56.531","190.49","217.48","13"
"2026-09-03T19:13:26.7117820+07:00","12536","57.328","189.41","216.44","13"
"2026-09-03T19:13:27.7309442+07:00","12536","58.141","190.52","218.1","13"
"2026-09-03T19:13:28.7366330+07:00","12536","58.875","191.62","219.33","13"
"2026-09-03T19:13:29.7460960+07:00","12536","59.797","189.91","217.46","13"
"2026-09-03T19:13:30.7613118+07:00","12536","60.594","191.49","218.74","13"
"2026-09-03T19:13:31.7799625+07:00","12536","61.406","190.93","219.26","13"
"2026-09-03T19:13:32.7947799+07:00","12536","62.234","192.48","220.23","13"
"2026-09-03T19:13:33.8168913+07:00","12536","63","191.05","219.62","13"
"2026-09-03T19:13:34.8330163+07:00","12536","64.016","192.21","220.27","13"
"2026-09-03T19:13:35.8519254+07:00","12536","64.875","191.29","218.64","13"
"2026-09-03T19:13:36.8759626+07:00","12536","65.625","192","219.61","13"
"2026-09-03T19:13:37.8909487+07:00","12536","66.578","189.88","216.9","13"
"2026-09-03T19:13:38.9043621+07:00","12536","67.328","191.73","219.34","13"
"2026-09-03T19:13:39.9247754+07:00","12536","68.312","191.54","219.26","13"
"2026-09-03T19:13:40.9345235+07:00","12536","69.25","192.1","219.64","13"
"2026-09-03T19:13:41.9450516+07:00","12536","70.219","191","218.86","13"
"2026-09-03T19:13:42.9535113+07:00","12536","71.109","192.4","220.52","13"
"2026-09-03T19:13:43.9679714+07:00","12536","71.938","190.86","218.11","13"
"2026-09-03T19:13:44.9832161+07:00","12536","72.781","192.24","219.63","13"
"2026-09-03T19:13:45.9991942+07:00","12536","73.766","192.23","218.11","13"
"2026-09-03T19:13:47.0092034+07:00","12536","74.719","193.58","220.06","13"
"2026-09-03T19:13:48.0153992+07:00","12536","75.641","194.67","220.88","13"
"2026-09-03T19:13:49.0269703+07:00","12536","76.609","193.53","221.07","13"
"2026-09-03T19:13:50.0392763+07:00","12536","77.328","194.82","221.88","13"
"2026-09-03T19:13:51.0448016+07:00","12536","78.25","193.95","221.08","13"
"2026-09-03T19:13:52.0611013+07:00","12536","79.219","195.45","221.65","13"
"2026-09-03T19:13:53.0842656+07:00","12536","79.891","193.54","221.29","13"
"2026-09-03T19:13:54.1014638+07:00","12536","80.734","194.98","222.64","13"
"2026-09-03T19:13:55.1172341+07:00","12536","81.609","193.49","220.59","13"
"2026-09-03T19:13:56.1274919+07:00","12536","82.453","195.04","221.88","13"
"2026-09-03T19:13:57.1394361+07:00","12536","83.047","193.21","219.46","13"
"2026-09-03T19:13:58.1471987+07:00","12536","83.859","194.64","221.28","13"
"2026-09-03T19:13:59.1666758+07:00","12536","84.641","192.99","219.64","13"
"2026-09-03T19:14:00.1751754+07:00","12536","85.453","194.11","221.05","13"
"2026-09-03T19:14:01.1851972+07:00","12536","86.359","194","220.66","13"
"2026-09-03T19:14:02.2019436+07:00","12536","87.156","194.35","221.25","13"
"2026-09-03T19:14:03.2141759+07:00","12536","88.062","196.37","222.86","13"
"2026-09-03T19:14:04.2296958+07:00","12536","88.844","194.26","220.68","13"
"2026-09-03T19:14:05.2355975+07:00","12536","89.734","195.93","221.94","13"
"2026-09-03T19:14:06.2524894+07:00","12536","90.594","194.29","220.04","13"
"2026-09-03T19:14:07.2729030+07:00","12536","91.531","196.13","222.36","13"
"2026-09-03T19:14:08.2819530+07:00","12536","92.375","195.3","221.37","13"
"2026-09-03T19:14:09.2982950+07:00","12536","93.344","196.88","223.17","13"
"2026-09-03T19:14:10.3161551+07:00","12536","94.297","194.57","220.46","13"
"2026-09-03T19:14:11.3327782+07:00","12536","94.969","195.91","221.71","13"
"2026-09-03T19:14:12.3483666+07:00","12536","95.922","195.12","220.8","13"
"2026-09-03T19:14:13.3573469+07:00","12536","96.766","196.77","223.07","13"
"2026-09-03T19:14:14.3688330+07:00","12536","97.641","195.31","220.76","12"
"2026-09-03T19:14:15.3808419+07:00","12536","98.469","195.91","221.37","12"
"2026-09-03T19:14:16.3981233+07:00","12536","99.391","197.57","223.1","12"
"2026-09-03T19:14:17.4162205+07:00","12536","100.094","196.11","222.66","12"
"2026-09-03T19:14:18.4253552+07:00","12536","100.859","197.45","223.43","12"
"2026-09-03T19:14:19.4337801+07:00","12536","101.656","194.9","220.16","12"
"2026-09-03T19:14:20.4494736+07:00","12536","102.625","196.92","222.8","12"
"2026-09-03T19:14:21.4606216+07:00","12536","103.469","194.65","219.91","12"
"2026-09-03T19:14:22.4813159+07:00","12536","104.172","196.02","222.04","12"
"2026-09-03T19:14:23.4975994+07:00","12536","105","194.64","219.98","12"
"2026-09-03T19:14:24.5136962+07:00","12536","105.922","85.69","90.82","12"
"2026-09-03T19:14:25.5318578+07:00","12536","106.906","91.06","104.3","12"
"2026-09-03T19:14:26.5474039+07:00","12536","107.766","97.12","102.34","12"
"2026-09-03T19:14:27.5577306+07:00","12536","108.75","101.49","116.87","12"
"2026-09-03T19:14:28.5682322+07:00","12536","109.734","109.74","115.26","12"
"2026-09-03T19:14:29.5855882+07:00","12536","110.531","110.18","115.7","12"
"2026-09-03T19:14:30.5954247+07:00","12536","111.438","110.03","115.97","12"
"2026-09-03T19:14:31.6100380+07:00","12536","112.344","109.17","114.62","12"
"2026-09-03T19:14:32.6215800+07:00","12536","113.391","110.13","115.73","12"
"2026-09-03T19:14:33.6388570+07:00","12536","114.328","110.4","115.89","12"
"2026-09-03T19:14:34.6532678+07:00","12536","115.25","110.16","147.63","12"
"2026-09-03T19:14:35.6701975+07:00","12536","116.078","123.02","148.87","12"
"2026-09-03T19:14:36.6849443+07:00","12536","117.062","137.47","148.35","12"
"2026-09-03T19:14:37.6981761+07:00","12536","118.031","139.68","150.89","12"
"2026-09-03T19:14:38.7109050+07:00","12536","118.766","139.22","150.14","12"
"2026-09-03T19:14:39.7381864+07:00","12536","119.703","138.83","150.08","12"
"2026-09-03T19:14:40.7538967+07:00","12536","120.469","138.62","148.33","12"
"2026-09-03T19:14:41.7585611+07:00","12536","121.297","138.55","148.1","12"
"2026-09-03T19:14:42.7686478+07:00","12536","122.047","138.83","148.33","12"
"2026-09-03T19:14:43.7846984+07:00","12536","122.797","140.02","150.28","12"
"2026-09-03T19:14:44.8012444+07:00","12536","123.75","140.45","151","12"
"2026-09-03T19:14:45.8191798+07:00","12536","124.656","140.68","150.12","12"
"2026-09-03T19:14:46.8305058+07:00","12536","125.531","139.34","148.5","12"
"2026-09-03T19:14:47.8377944+07:00","12536","126.312","139.55","147.86","12"
"2026-09-03T19:14:48.8595018+07:00","12536","127.266","139.68","148.37","12"
"2026-09-03T19:14:49.8657043+07:00","12536","128.109","142.27","151.3","12"
"2026-09-03T19:14:50.8840643+07:00","12536","129.125","140.95","150.33","12"
"2026-09-03T19:14:51.8883622+07:00","12536","130.156","140.97","150.02","12"
"2026-09-03T19:14:52.9082443+07:00","12536","131.016","140.88","150.06","12"
"2026-09-03T19:14:53.9207851+07:00","12536","131.859","141.07","150.38","12"
"2026-09-03T19:14:54.9418804+07:00","12536","132.672","140.79","149.83","12"
"2026-09-03T19:14:55.9492987+07:00","12536","133.5","140.96","149.68","12"
"2026-09-03T19:14:56.9699925+07:00","12536","134.438","141.2","149.85","12"
"2026-09-03T19:14:57.9841163+07:00","12536","135.375","139.7","147.81","12"
"2026-09-03T19:14:59.0005562+07:00","12536","136.172","140.46","148.62","12"
"2026-09-03T19:15:00.0119441+07:00","12536","137.062","141.89","150.35","12"
"2026-09-03T19:15:01.0360073+07:00","12536","137.953","144","217.79","12"
"2026-09-03T19:15:02.0588165+07:00","12536","138.859","158.48","219.58","12"
"2026-09-03T19:15:03.0702050+07:00","12536","139.828","166.02","217.77","12"
"2026-09-03T19:15:04.0908960+07:00","12536","140.719","181.39","219.99","12"
"2026-09-03T19:15:05.1002992+07:00","12536","141.578","188.94","219","12"
"2026-09-03T19:15:06.1138281+07:00","12536","142.438","191.22","221.31","12"
"2026-09-03T19:15:07.1300734+07:00","12536","143.281","188.6","217.04","12"
"2026-09-03T19:15:08.1423681+07:00","12536","144.156","190.75","219.29","12"
"2026-09-03T19:15:09.1537426+07:00","12536","145.109","190.58","217.95","12"
"2026-09-03T19:15:10.1752579+07:00","12536","145.906","192.15","219.86","12"
"2026-09-03T19:15:11.1925862+07:00","12536","146.922","192.58","219","12"
"2026-09-03T19:15:12.2104004+07:00","12536","147.734","193.7","219.8","12"
"2026-09-03T19:15:13.2377586+07:00","12536","148.609","191.28","217.36","12"
"2026-09-03T19:15:14.2609189+07:00","12536","149.469","192.79","219.43","12"
"2026-09-03T19:15:15.2674960+07:00","12536","150.312","190.41","216.4","12"
"2026-09-03T19:15:16.2806300+07:00","12536","151.188","192.47","219.2","12"
"2026-09-03T19:15:17.2985986+07:00","12536","152.047","194.74","221.43","12"
"2026-09-03T19:15:18.3140199+07:00","12536","152.953","193.48","219.92","12"
"2026-09-03T19:15:19.3339287+07:00","12536","153.859","195.04","221.28","12"
"2026-09-03T19:15:20.3446621+07:00","12536","154.703","193.01","220.21","12"
"2026-09-03T19:15:21.3544920+07:00","12536","155.281","194.44","221.31","12"
"2026-09-03T19:15:22.3689862+07:00","12536","155.281","194.44","221.31","12"
"2026-09-03T19:15:23.3867430+07:00","12536","155.281","194.44","221.31","12"
"2026-09-03T19:15:24.4016845+07:00","12536","155.281","194.44","221.31","12"
"2026-09-03T19:15:25.4121953+07:00","12536","155.281","194.44","221.31","12"
"2026-09-03T19:15:26.4272957+07:00","12536","155.281","194.44","221.31","12"
"2026-09-03T19:15:27.4391652+07:00","12536","155.281","194.44","221.31","12"
"2026-09-03T19:15:28.4522659+07:00","12536","155.281","194.44","221.31","12"
"2026-09-03T19:15:29.4662680+07:00","12536","155.281","194.44","221.31","12"
"2026-09-03T19:15:30.4740309+07:00","12536","155.281","194.44","221.31","12"
