"Timestamp","BackendPid","CPUSeconds","WorkingSetMB","PrivateMemoryMB","ThreadCount"
"2026-09-03T20:09:10.9991793+07:00","23504","10.141","106.14","137.25","13"
"2026-09-03T20:09:12.0079900+07:00","23504","10.312","106.28","137.32","13"
"2026-09-03T20:09:13.0223568+07:00","23504","10.469","108.35","137.8","13"
"2026-09-03T20:09:14.0348465+07:00","23504","10.609","111.51","138.04","13"
"2026-09-03T20:09:15.0542311+07:00","23504","10.688","114.97","138.04","13"
"2026-09-03T20:09:16.0650984+07:00","23504","10.922","117.34","137.01","13"
"2026-09-03T20:09:17.0819046+07:00","23504","11.062","117.57","137.31","13"
"2026-09-03T20:09:18.0916371+07:00","23504","11.156","117.85","137.61","13"
"2026-09-03T20:09:19.1009156+07:00","23504","11.281","118.01","137.75","13"
"2026-09-03T20:09:20.1168745+07:00","23504","11.406","118.36","138.04","13"
"2026-09-03T20:09:21.1425986+07:00","23504","11.562","118.71","138.04","13"
"2026-09-03T20:09:22.1649968+07:00","23504","11.75","117.98","137.91","13"
"2026-09-03T20:09:23.1759948+07:00","23504","11.844","117.99","137.91","13"
"2026-09-03T20:09:24.1877839+07:00","23504","11.984","118.7","138.76","13"
"2026-09-03T20:09:25.2004855+07:00","23504","12.109","118.15","137.64","13"
"2026-09-03T20:09:26.2221772+07:00","23504","12.188","118.49","138.16","13"
"2026-09-03T20:09:27.2312044+07:00","23504","12.312","118.76","138.5","13"
"2026-09-03T20:09:28.2467175+07:00","23504","12.438","117.58","137.03","13"
"2026-09-03T20:09:29.2573365+07:00","23504","12.562","117.88","137.43","13"
"2026-09-03T20:09:30.2679719+07:00","23504","12.688","118.09","137.75","13"
"2026-09-03T20:09:31.2766500+07:00","23504","12.875","118.28","137.99","13"
"2026-09-03T20:09:32.2857147+07:00","23504","13.047","118.81","138.48","13"
"2026-09-03T20:09:33.3028973+07:00","23504","13.188","118.88","138.48","13"
"2026-09-03T20:09:34.3140236+07:00","23504","13.344","117.55","136.82","13"
"2026-09-03T20:09:35.3236416+07:00","23504","13.453","117.82","137.13","13"
"2026-09-03T20:09:36.3457534+07:00","23504","13.516","118.03","137.37","13"
"2026-09-03T20:09:37.3555001+07:00","23504","13.594","118.34","137.9","13"
"2026-09-03T20:09:38.3766958+07:00","23504","13.688","118.66","138.47","13"
"2026-09-03T20:09:39.3861905+07:00","23504","13.812","119.04","138.87","13"
"2026-09-03T20:09:40.3953721+07:00","23504","13.891","118.11","137.29","13"
"2026-09-03T20:09:41.4174926+07:00","23504","14.062","119.08","138.52","13"
"2026-09-03T20:09:42.4321119+07:00","23504","14.297","119.18","138.78","13"
"2026-09-03T20:09:43.4461185+07:00","23504","14.5","120.05","139.34","13"
"2026-09-03T20:09:44.4550434+07:00","23504","14.625","118.3","137.48","13"
"2026-09-03T20:09:45.4621158+07:00","23504","14.734","118.35","137.5","13"
"2026-09-03T20:09:46.4750818+07:00","23504","14.828","118.55","137.75","13"
"2026-09-03T20:09:47.4851779+07:00","23504","14.969","118.87","138.08","13"
"2026-09-03T20:09:48.4942296+07:00","23504","15.109","119.41","138.64","13"
"2026-09-03T20:09:49.5057424+07:00","23504","15.266","119.61","138.85","13"
"2026-09-03T20:09:50.5283869+07:00","23504","15.391","120.84","204.86","13"
"2026-09-03T20:09:51.5429330+07:00","23504","15.516","120.98","205.04","13"
"2026-09-03T20:09:52.5504621+07:00","23504","15.672","121.22","205.21","13"
"2026-09-03T20:09:53.5595665+07:00","23504","15.891","121.45","205.34","13"
"2026-09-03T20:09:54.5812362+07:00","23504","15.969","121.75","205.59","13"
"2026-09-03T20:09:55.5918421+07:00","23504","16.078","122.49","205.77","13"
"2026-09-03T20:09:56.6024494+07:00","23504","16.172","122.58","205.77","13"
"2026-09-03T20:09:57.6241866+07:00","23504","16.25","124.8","205.77","13"
"2026-09-03T20:09:58.6348171+07:00","23504","16.359","128.64","205.77","13"
"2026-09-03T20:09:59.6439982+07:00","23504","16.438","133.46","206.29","13"
"2026-09-03T20:10:00.6551476+07:00","23504","16.562","137.43","206.7","13"
"2026-09-03T20:10:01.6631565+07:00","23504","16.719","141.23","207.06","13"
"2026-09-03T20:10:02.6771713+07:00","23504","16.828","146.41","207.66","13"
"2026-09-03T20:10:03.7101943+07:00","23504","16.969","145.86","205.38","13"
"2026-09-03T20:10:04.7262194+07:00","23504","17.047","146.15","205.63","13"
"2026-09-03T20:10:05.7411396+07:00","23504","17.109","147.05","206.8","13"
"2026-09-03T20:10:06.7538413+07:00","23504","17.281","147.08","206.8","13"
"2026-09-03T20:10:07.7757973+07:00","23504","17.359","147.18","206.8","13"
"2026-09-03T20:10:08.7899069+07:00","23504","17.406","147.36","206.99","13"
"2026-09-03T20:10:09.8017195+07:00","23504","17.609","149.05","207.36","13"
"2026-09-03T20:10:10.8247421+07:00","23504","17.734","153.09","207.89","13"
"2026-09-03T20:10:11.8475762+07:00","23504","17.859","157.11","208.2","13"
"2026-09-03T20:10:12.8553158+07:00","23504","17.969","160.39","208.2","13"
"2026-09-03T20:10:13.8627603+07:00","23504","18.141","165.54","208.99","13"
"2026-09-03T20:10:14.8700685+07:00","23504","18.25","169.94","208.99","13"
"2026-09-03T20:10:15.8974704+07:00","23504","18.359","174.85","209","13"
"2026-09-03T20:10:16.9063004+07:00","23504","18.469","171.11","205.24","12"
"2026-09-03T20:10:17.9174736+07:00","23504","18.578","171.45","205.62","12"
"2026-09-03T20:10:18.9313758+07:00","23504","18.703","172.26","206.61","12"
"2026-09-03T20:10:19.9429170+07:00","23504","18.844","172.38","206.61","12"
"2026-09-03T20:10:20.9548029+07:00","23504","18.922","172.66","206.9","12"
"2026-09-03T20:10:21.9640826+07:00","23504","19","172.94","207.26","12"
"2026-09-03T20:10:22.9757037+07:00","23504","19.109","173.26","207.26","12"
"2026-09-03T20:10:23.9879795+07:00","23504","19.234","173.6","207.64","12"
"2026-09-03T20:10:24.9984071+07:00","23504","19.391","174.17","208.6","12"
"2026-09-03T20:10:26.0080600+07:00","23504","19.5","175.33","209.28","12"
"2026-09-03T20:10:27.0209065+07:00","23504","19.594","175.35","209.28","12"
"2026-09-03T20:10:28.0307956+07:00","23504","19.734","175.63","209.28","12"
"2026-09-03T20:10:29.0426156+07:00","23504","19.875","170.57","204.29","12"
"2026-09-03T20:10:30.0537599+07:00","23504","20.016","171.07","204.76","12"
"2026-09-03T20:10:31.0675064+07:00","23504","20.203","171.45","205.18","12"
"2026-09-03T20:10:32.0794024+07:00","23504","20.359","171.82","205.53","12"
"2026-09-03T20:10:33.0916654+07:00","23504","20.531","172.63","206.61","12"
"2026-09-03T20:10:34.1025015+07:00","23504","20.641","173","206.92","12"
"2026-09-03T20:10:35.1260741+07:00","23504","20.781","173.21","206.92","12"
"2026-09-03T20:10:36.1393883+07:00","23504","20.969","173.63","206.92","12"
"2026-09-03T20:10:37.1551562+07:00","23504","21.109","174.2","207.89","12"
"2026-09-03T20:10:38.1758293+07:00","23504","21.234","174.91","208.57","12"
"2026-09-03T20:10:39.1867019+07:00","23504","21.328","175","208.57","12"
"2026-09-03T20:10:40.1995514+07:00","23504","21.422","175.5","209.36","12"
"2026-09-03T20:10:41.2089497+07:00","23504","21.578","175.88","209.36","12"
"2026-09-03T20:10:42.2204832+07:00","23504","21.766","171.52","208.42","12"
"2026-09-03T20:10:43.2322264+07:00","23504","21.875","171.59","208.42","12"
"2026-09-03T20:10:44.2513075+07:00","23504","22.047","171.89","208.6","12"
"2026-09-03T20:10:45.2805190+07:00","23504","22.219","172.18","208.6","12"
"2026-09-03T20:10:46.3003729+07:00","23504","22.312","172.93","209.16","12"
"2026-09-03T20:10:47.3236690+07:00","23504","22.422","173.11","209.16","12"
"2026-09-03T20:10:48.3337577+07:00","23504","22.562","173.95","209.59","12"
"2026-09-03T20:10:49.3547640+07:00","23504","22.672","173.99","209.59","12"
"2026-09-03T20:10:50.3651233+07:00","23504","22.828","174.41","209.59","12"
"2026-09-03T20:10:51.3770375+07:00","23504","22.938","174.92","208.71","12"
"2026-09-03T20:10:52.3938832+07:00","23504","23.078","175.34","209.43","12"
"2026-09-03T20:10:53.4036523+07:00","23504","23.25","176.16","210.36","12"
"2026-09-03T20:10:54.4285487+07:00","23504","23.438","176.59","210.36","12"
"2026-09-03T20:10:55.4472366+07:00","23504","23.562","170.77","204.75","12"
"2026-09-03T20:10:56.4576528+07:00","23504","23.656","171.32","205.41","12"
"2026-09-03T20:10:57.4690265+07:00","23504","23.812","171.55","204.9","12"
"2026-09-03T20:10:58.4829533+07:00","23504","23.922","172.48","205.83","12"
"2026-09-03T20:10:59.4925911+07:00","23504","24.031","173.25","206.91","12"
"2026-09-03T20:11:00.5030822+07:00","23504","24.156","173.42","206.87","12"
"2026-09-03T20:11:01.5235454+07:00","23504","24.297","174.38","208.18","12"
"2026-09-03T20:11:02.5353066+07:00","23504","24.453","174.34","208.11","12"
"2026-09-03T20:11:03.5495710+07:00","23504","24.594","175.61","209.09","12"
"2026-09-03T20:11:04.5641552+07:00","23504","24.703","175.64","209.09","12"
"2026-09-03T20:11:05.5891194+07:00","23504","24.844","176.19","210.23","12"
"2026-09-03T20:11:06.6110221+07:00","23504","24.969","176.62","210.23","12"
"2026-09-03T20:11:07.6229084+07:00","23504","25.078","177.1","210.64","12"
"2026-09-03T20:11:08.6422459+07:00","23504","25.172","171.77","205.35","12"
"2026-09-03T20:11:09.6463830+07:00","23504","25.172","171.77","205.35","12"
"2026-09-03T20:11:10.6681833+07:00","23504","25.172","171.77","205.35","12"
